Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
10769727391,"Feb 15, 2024, 10:14:46 PM",Afternoon Run,Run,CD,404,1.24,,,false,,,activities/11515145672.fit.gz,,,404.0,401.0,1248.9,3.996,3.115,11.8,13.8,270.2,278.2,5.6,-0.2,,,,,,,,,50.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1243.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.091,0.0,,,,1140.0,,,,,,,,,,,,,,,,,""
10769727425,"Feb 15, 2024, 9:35:00 PM",5 mile tempo!!!,Run,"",2208,8.06,,,false,,,activities/11515145671.fit.gz,,,2208.0,2123.0,8063.5,5.102,3.798,62.4,61.0,270.4,281.8,12.2,0.0,,,,,,,,,349.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,8136.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.652,0.0,,,,6246.0,,,,,,,,,,,,,,,,,""
10769727338,"Feb 15, 2024, 9:19:46 PM",Afternoon Run,Run,WU,847,1.89,,,false,,,activities/11515145633.fit.gz,,,847.0,601.0,1890.9,5.342,3.146,18.2,17.6,272.0,281.6,13.9,0.0,,,,,,,,,76.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1961.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.232,0.0,,,,1746.0,,,,,,,,,,,,,,,,,""
10763186866,"Feb 14, 2024, 9:08:21 PM",Afternoon Run,Run,,2130,6.46,,,false,,,activities/11508424977.fit.gz,,,2130.0,2057.0,6461.7,4.12,3.141,39.2,40.0,264.0,279.6,10.0,0.0,,,,,,,,,269.0,,,,,,,,,,,,,,,,0.0,,1.0,6524.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.034,535.9,,,,5914.0,,,,,,,,,,,,,,,,,""
10756877688,"Feb 13, 2024, 10:18:09 PM",Afternoon Run,Run,CD,581,1.61,,,false,,,activities/11501922409.fit.gz,,,581.0,559.0,1611.9,3.7,2.884,3.2,14.6,262.6,278.8,7.5,-0.7,,,,,,,,,67.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1603.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.774,0.0,,,,1586.0,,,,,,,,,,,,,,,,,""
10756877719,"Feb 13, 2024, 9:28:58 PM",Afternoon Run,Run,Hilly mile repeats,2837,8.05,,,false,,,activities/11501922413.fit.gz,,,2837.0,2146.0,8051.3,5.094,3.752,173.0,159.4,263.4,284.4,26.6,0.2,,,,,,,,,386.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,9293.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.838,0.0,,,,7244.0,,,,,,,,,,,,,,,,,""
10756877635,"Feb 13, 2024, 9:11:00 PM",Afternoon Run,Run,WU,1031,2.60,,,false,,,activities/11501922358.fit.gz,,,1031.0,828.0,2605.9,5.494,3.147,30.6,29.8,264.0,285.4,10.8,0.0,,,,,,,,,110.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2699.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.528,0.0,,,,2372.0,,,,,,,,,,,,,,,,,""
10749719131,"Feb 12, 2024, 9:03:33 PM",Afternoon Run,Run,,2583,8.07,,,false,,,activities/11494566445.fit.gz,,,2583.0,2539.0,8071.1,4.194,3.179,64.6,66.4,264.6,287.8,13.1,0.0,,,,,,,,,341.0,,,,,,,,,,,,,,,,0.0,,1.0,8170.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.125,2286.7,,,,7312.0,,,,,,,,,,,,,,,,,""
10736671581,"Feb 10, 2024, 8:22:09 PM",Afternoon Run,Run,,4028,13.08,,,false,,,activities/11481098449.fit.gz,,,4028.0,3997.0,13081.7,4.81,3.273,79.8,78.4,255.4,274.8,16.7,0.0,,,,,,,,,553.0,,,,,,,,,,,,,,,,0.0,,1.0,13231.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.248,12454.2,,,,11610.0,,,,,,,,,,,,,,,,,""
10729835709,"Feb 9, 2024, 9:13:58 PM",Afternoon Run,Run,,1934,5.48,,,false,,,activities/11474040012.fit.gz,,,1934.0,1735.0,5486.5,5.076,3.162,77.6,79.6,264.6,300.6,45.9,0.0,,,,,,,,,232.0,,,,,,,,,,,,,,,,0.0,,1.0,5871.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.837,0.0,,,,5104.0,,,,,,,,,,,,,,,,,""
10724067584,"Feb 8, 2024, 10:15:34 PM",Afternoon Run,Run,CD,538,1.62,,,false,,,activities/11468096993.fit.gz,,,538.0,526.0,1622.4,3.904,3.084,11.0,11.2,265.4,270.8,7.5,0.0,,,,,,,,,67.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1620.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.016,0.0,,,,1556.0,,,,,,,,,,,,,,,,,""
10723980390,"Feb 8, 2024, 9:30:04 PM",Afternoon Run,Run,Fartlek,2061,7.27,,,false,,,activities/11468008012.fit.gz,,,2061.0,1988.0,7269.4,5.584,3.657,80.0,77.4,264.4,273.2,9.7,0.0,,,,,,,,,308.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,7397.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.527,0.0,,,,5564.0,,,,,,,,,,,,,,,,,""
10723980349,"Feb 8, 2024, 9:11:21 PM",Afternoon Run,Run,WU,507,1.63,,,false,,,activities/11468008011.fit.gz,,,507.0,499.0,1637.1,4.906,3.281,13.2,11.4,265.6,272.2,9.3,0.1,,,,,,,,,67.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1659.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.229,0.0,,,,1460.0,,,,,,,,,,,,,,,,,""
10717653918,"Feb 7, 2024, 9:08:57 PM",Afternoon Run,Run,,2637,8.11,,,false,,,activities/11461510302.fit.gz,,,2637.0,2611.0,8112.8,4.118,3.107,63.8,65.0,263.8,289.0,8.9,0.0,,,,,,,,,343.0,,,,,,,,,,,,,,,,0.0,,1.0,8193.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.077,3229.1,,,,7530.0,,,,,,,,,,,,,,,,,""
10711178319,"Feb 6, 2024, 9:25:08 PM",Afternoon Run,Run,"",3123,10.38,,,false,,,activities/11454872091.fit.gz,,,3123.0,3121.0,10379.4,5.64,3.326,222.8,220.8,285.2,318.0,22.0,0.0,,,,,,,,,486.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,10930.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.324,0.0,,,,8884.0,,,,,,,,,,,,,,,,,""
10704158352,"Feb 5, 2024, 9:15:55 PM",Afternoon Run,Run,,2671,8.08,,,false,,,activities/11447668305.fit.gz,,,2671.0,2540.0,8085.4,4.47,3.183,47.8,44.0,265.4,284.0,10.3,0.0,,,,,,,,,343.0,,,,,,,,,,,,,,,,0.0,,1.0,8207.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.027,0.0,,,,7330.0,,,,,,,,,,,,,,,,,""
10690277590,"Feb 3, 2024, 7:47:45 PM",Afternoon Run,Run,,3896,12.91,,,false,,,activities/11433141176.fit.gz,,,3896.0,3888.0,12918.9,4.48,3.323,111.6,108.4,268.6,282.0,9.5,0.0,,,,,,,,,550.0,,,,,,,,,,,,,,,,0.0,,1.0,13084.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.316,736.6,,,,11276.0,,,,,,,,,,,,,,,,,""
10683308999,"Feb 2, 2024, 9:19:19 PM",Afternoon Run,Run,Easy run,2491,6.65,,,false,,,activities/11425939558.fit.gz,,,2491.0,2216.0,6654.9,4.212,3.003,46.2,42.2,263.6,282.2,13.8,0.1,,,,,,,,,280.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,6765.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.672,0.0,,,,6258.0,,,,,,,,,,,,,,,,,""
10677222987,"Feb 1, 2024, 9:50:24 PM",Afternoon Run,Run,,868,2.39,,,false,,,activities/11419686570.fit.gz,,,868.0,766.0,2390.1,4.534,3.12,10.8,14.6,262.2,272.0,6.9,-0.2,,,,,,,,,98.0,,,,,,,,,,,,,,,,0.0,,1.0,2422.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.754,0.0,,,,2182.0,,,,,,,,,,,,,,,,,""
10677223003,"Feb 1, 2024, 9:23:38 PM",Tempo,Run,With [strava://athletes/119335171/16]Manita Mahapatra!!,1536,5.81,,,false,,,activities/11419686567.fit.gz,,,1536.0,1536.0,5811.6,5.67,3.784,99.2,96.8,257.4,288.4,13.7,0.0,,,,,,,,,266.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,6010.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.784,0.0,,,,4372.0,,,,,,,,,,,,,,,,,""
10677222965,"Feb 1, 2024, 9:09:27 PM",Afternoon Run,Run,,770,1.65,,,false,,,activities/11419686527.fit.gz,,,770.0,493.0,1656.7,6.556,3.36,11.8,8.4,263.4,272.6,7.9,0.2,,,,,,,,,67.0,,,,,,,,,,,,,,,,0.0,,1.0,1702.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.152,0.0,,,,1376.0,,,,,,,,,,,,,,,,,""
10670532652,"Jan 31, 2024, 9:02:28 PM",Afternoon Run,Run,,2156,6.50,,,false,,,activities/11412830060.fit.gz,,,2156.0,2052.0,6500.4,5.271,3.168,57.8,56.2,264.4,284.8,12.7,0.0,,,,,,,,,278.0,,,,,,,,,,,,,,,,0.0,,1.0,6645.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.015,9.7,,,,5874.0,,,,,,,,,,,,,,,,,""
10663647345,"Jan 30, 2024, 9:01:27 PM",Afternoon Run,Run,,3344,11.69,,,false,,,activities/11405776373.fit.gz,,,3344.0,3317.0,11694.2,5.072,3.526,92.0,93.8,259.4,273.4,19.7,0.0,,,,,,,,,496.0,,,,,,,,,,,,,,,,0.0,,1.0,11840.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.497,0.0,,,,9302.0,,,,,,,,,,,,,,,,,""
10656423880,"Jan 29, 2024, 9:13:37 PM",Afternoon Run,Run,"",2566,8.13,,,false,,,activities/11398363633.fit.gz,,,2566.0,2504.0,8130.1,4.348,3.247,52.6,47.2,265.0,282.4,12.6,0.1,,,,,,,,,346.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,8231.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.168,0.0,,,,7210.0,,,,,,,,,,,,,,,,,""
10642421082,"Jan 27, 2024, 7:04:28 PM",Afternoon Run,Run,,3870,12.91,,,false,,,activities/11383691222.fit.gz,,,3870.0,3867.0,12909.2,4.412,3.338,119.2,119.6,271.4,288.4,10.0,0.0,,,,,,,,,557.0,,,,,,,,,,,,,,,,0.0,,1.0,13096.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.336,58.3,,,,11044.0,,,,,,,,,,,,,,,,,""
10636046372,"Jan 26, 2024, 11:09:20 PM",Afternoon Run,Run,On the treadmill!,2550,8.04,,,false,,,,,,2550.0,2550.0,8046.7,,3.156,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.156,0.0,,,,,,,,,,,,,,,,,,,,,""
10629711069,"Jan 25, 2024, 9:16:38 PM",Afternoon Run,Run,Hills!!!,3001,10.02,,,false,,,activities/11370570702.fit.gz,,,3001.0,2998.0,10022.9,4.518,3.343,229.2,223.4,285.0,318.6,17.6,0.1,,,,,,,,,473.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,10606.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.34,0.0,,,,8494.0,,,,,,,,,,,,,,,,,""
10623276951,"Jan 24, 2024, 9:24:01 PM",Afternoon Run,Run,,2909,8.12,,,false,,,activities/11363979715.fit.gz,,,2909.0,2597.0,8122.6,4.43,3.128,49.4,46.0,264.6,283.4,19.2,0.0,,,,,,,,,341.0,,,,,,,,,,,,,,,,0.0,,1.0,8230.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.792,0.0,,,,7436.0,,,,,,,,,,,,,,,,,""
10616592810,"Jan 23, 2024, 9:23:46 PM",Afternoon Run,Run,On the treadmill,2505,8.04,,,false,,,,,,2505.0,2505.0,8046.7,,3.212,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.212,0.0,,,,,,,,,,,,,,,,,,,,,""
10609975510,"Jan 22, 2024, 9:07:25 PM",Afternoon Run,Run,,3351,9.67,,,false,,,activities/11350371946.fit.gz,,,3351.0,3239.0,9669.4,4.102,2.985,130.2,129.0,258.4,286.8,12.8,0.0,,,,,,,,,425.0,,,,,,,,,,,,,,,,0.0,,1.0,9916.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.886,0.0,,,,9128.0,,,,,,,,,,,,,,,,,""
10597764319,"Jan 20, 2024, 10:39:10 PM",Afternoon Run,Run,On the treadmill,4139,12.88,,,false,,,activities/11337766036.fit.gz,,,4139.0,4073.0,12887.5,4.555,3.164,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,542.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,12949.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.114,0.0,,,,11336.0,,,,,,,,,,,,,,,,,""
10590658729,"Jan 19, 2024, 9:34:55 PM",Afternoon Run,Run,On the treadmill,2091,6.45,,,false,,,activities/11330452031.fit.gz,,,2091.0,2091.0,6452.5,3.668,3.086,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,271.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,6452.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.086,0.0,,,,5786.0,,,,,,,,,,,,,,,,,""
10584892887,"Jan 18, 2024, 8:57:41 PM",Afternoon Run,Run,On the treadmill,3111,10.07,,,false,,,activities/11324508265.fit.gz,,,3111.0,3111.0,10074.8,3.666,3.238,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,425.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,10069.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.238,0.0,,,,8562.0,,,,,,,,,,,,,,,,,""
10578678555,"Jan 17, 2024, 9:07:00 PM",Indoor Run,Run,"",2701,8.30,,,false,,,activities/11318049331.fit.gz,,,2701.0,2701.0,8303.8,3.588,3.074,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,349.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,8299.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.074,0.0,,,,7450.0,,,,,,,,,,,,,,,,,""
10572526068,"Jan 16, 2024, 9:28:09 PM",Afternoon Run,Run,On the treadmill!!,2699,8.72,,,false,,,activities/11311684540.fit.gz,,,2699.0,2699.0,8726.5,3.664,3.233,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,369.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,8718.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.233,0.0,,,,7458.0,,,,,,,,,,,,,,,,,""
10564559600,"Jan 15, 2024, 5:24:04 PM",Lunch Run,Run,On the treadmill,3046,9.66,,,false,,,activities/11303495524.fit.gz,,,3046.0,3046.0,9665.5,3.978,3.173,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,406.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,9658.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.173,0.0,,,,8354.0,,,,,,,,,,,,,,,,,""
10559099642,"Jan 14, 2024, 5:11:26 PM",Long Run,Run,"Long run on the treadmill today. Kept a steady pace throughout, no distractions or changes in terrain to worry about. Just me and my thoughts as I churned out those miles. Legs felt strong, breathing was smooth - everything seemed to be falling into place. No wondering if I could have gone faster or farther; this was all about maintaining that consistent rhythm. The minutes turned into hours as the belt beneath me kept rolling on and on. The monotony of it all became strangely comforting, almost meditative in a way. Each step propelled me closer to my goal - not just physically but mentally too. I imagined myself running outside amidst nature's beauty, feeling the wind against my face and soaking up the sunshine...but for now, pounding away at this artificial track would suffice. In an alternate reality where time wasn't limited by distance covered or duration spent exercising,I can confidently say that I would have easily knocked off several more miles with splits well below 8 minutes per mile! But hey, let's save that fantasy for another day. For now though? This long run accomplished exactly what it set out to do: keeping a steady pace while building mental fortitude along the way.

https://www.stravacaptiongenerator.com",3792,12.07,,,false,,,activities/11297767084.fit.gz,,,3792.0,3792.0,12070.6,3.778,3.183,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,509.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,12069.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.183,0.0,,,,10356.0,,,,,,,,,,,,,,,,,""
10545268829,"Jan 12, 2024, 6:05:41 PM",Treadmill Run :),Run,"Took it easy today, just cruising along on the treadmill. Snow was falling outside, so I had a nice view to distract me from the monotony. Didn't push too hard, just wanted to keep things light and relaxed. No need for speed or distance records today - sometimes you gotta take it slow and enjoy the scenery.

https://www.stravacaptiongenerator.com",3031,9.66,,,false,,,activities/11283360458.fit.gz,,,3031.0,3031.0,9664.6,4.827,3.189,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,409.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,9664.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.189,0.0,,,,8284.0,,,,,,,,,,,,,,,,,""
10540054995,"Jan 11, 2024, 8:39:37 PM",Treadmill Run!,Run,"",3026,9.66,,,false,,,activities/11277875938.fit.gz,,,3026.0,3026.0,9663.7,4.472,3.194,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,408.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,9663.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.194,0.0,,,,8310.0,,,,,,,,,,,,,,,,,""
10533876146,"Jan 10, 2024, 9:12:42 PM",New Watch. Who dis?,Run,[strava://athletes/35014634/14]Marcus Paulson,2889,8.73,,,false,,,activities/11271141703.fit.gz,,,2889.0,2733.0,8737.7,5.041,3.197,52.2,50.2,264.8,284.0,9.7,0.0,,,,,,,,,368.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,8866.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.024,0.0,,,,7778.0,,,,,,,,,,,,,,,,,""
10526749217,"Jan 9, 2024, 7:30:31 PM",Treadmill Run,Run,40min at 7.3mph,2442,8.04,,,false,,,,,,2442.0,2442.0,8046.7,,3.295,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.295,0.0,,,,,,,,,,,,,,,,,,,,,""
10520860833,"Jan 8, 2024, 9:10:29 PM",Afternoon Run,Run,,3098,9.74,,,false,,,activities/11257664418.fit.gz,,,3098.0,3031.0,9748.3,4.446,3.216,28.6,28.8,264.7,287.8,4.8,0.0,,,,,,,,,415.0,,,,,,,,,,,,,,,,0.0,,1.0,9746.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.147,4192.2,,,,8676.0,,,,,,,,,,,,,,,,,""
10508319994,"Jan 6, 2024, 10:48:08 PM",Afternoon Run,Run,Running in the dark with [strava://athletes/119335171/16]Manita Mahapatra!!,3474,11.32,,,false,,,activities/11244518553.fit.gz,,,3474.0,3470.0,11325.5,4.21,3.264,48.6,48.1,267.2,275.1,5.1,0.0,,,,,,,,,479.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,11349.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.26,1934.5,,,,9912.0,,,,,,,,,,,,,,,,,""
10501156339,"Jan 5, 2024, 9:09:49 PM",Afternoon Run,Run,,2778,8.29,,,false,,,activities/11236812964.fit.gz,,,2778.0,2693.0,8298.6,4.78,3.082,77.3,77.7,256.2,283.4,12.1,0.0,,,,,,,,,360.0,,,,,,,,,,,,,,,,0.0,,1.0,8410.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.987,0.0,,,,7514.0,,,,,,,,,,,,,,,,,""
10495652696,"Jan 4, 2024, 10:33:09 PM",Afternoon Run,Run,,3103,9.69,,,false,,,activities/11231112403.fit.gz,,,3103.0,3067.0,9691.5,5.556,3.16,22.5,22.4,267.2,275.1,5.2,0.0,,,,,,,,,408.0,,,,,,,,,,,,,,,,0.0,,1.0,9699.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.123,3635.5,,,,8682.0,,,,,,,,,,,,,,,,,""
10488581815,"Jan 3, 2024, 8:41:16 PM",Afternoon Run,Run,With Manita!,2546,8.06,,,false,,,activities/11223708806.fit.gz,,,2546.0,2480.0,8066.5,4.598,3.253,36.6,36.4,259.1,268.9,5.1,0.0,,,,,,,,,342.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,8068.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.168,0.0,,,,6888.0,,,,,,,,,,,,,,,,,""
10482301687,"Jan 2, 2024, 9:09:21 PM",Afternoon Run,Run,,2648,8.07,,,false,,,activities/11217235595.fit.gz,,,2648.0,2529.0,8074.3,5.386,3.193,26.7,27.1,264.7,286.1,4.4,0.0,,,,,,,,,343.0,,,,,,,,,,,,,,,,0.0,,1.0,8068.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.049,2297.4,,,,7148.0,,,,,,,,,,,,,,,,,""
10475411195,"Jan 1, 2024, 6:10:31 PM",Lunch Run,Run,,3065,9.80,,,false,,,activities/10475411195.fit,,,3065.0,3027.0,9799.1,4.627,3.237,34.1,32.2,267.2,286.1,4.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,9831.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.197,7714.7,,,,,,,,,,,,,,,,,,,,,""
10463827227,"Dec 30, 2023, 5:46:46 PM",Lunch Run,Run,,3018,10.10,,,false,,,activities/10463827227.fit,,,3018.0,3005.0,10102.3,5.2,3.362,36.4,30.1,267.2,286.1,3.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,10141.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.347,8392.3,,,,,,,,,,,,,,,,,,,,,""
10457531907,"Dec 29, 2023, 4:39:02 PM",Morning Run,Run,,2743,9.12,,,false,,,activities/10457531907.fit,,,2743.0,2725.0,9123.6,4.474,3.348,27.5,19.5,267.2,277.5,6.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,9167.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.326,5167.6,,,,,,,,,,,,,,,,,,,,,""
10451892035,"Dec 28, 2023, 4:51:20 PM",Morning Run,Run,,2775,9.17,,,false,,,activities/10451892035.fit,,,2775.0,2736.0,9170.6,4.522,3.352,32.7,30.6,267.2,286.1,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,9201.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.305,8899.5,,,,,,,,,,,,,,,,,,,,,""
10446284475,"Dec 27, 2023, 5:06:47 PM",Lunch Run,Run,,2746,9.14,,,false,,,activities/10446284475.fit,,,2746.0,2709.0,9145.2,4.412,3.376,41.7,40.3,267.2,286.1,3.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,9180.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.33,7860.0,,,,,,,,,,,,,,,,,,,,,""
10440398671,"Dec 26, 2023, 3:47:03 PM",Morning Run,Run,,2781,8.86,,,false,,,activities/10440398671.fit,,,2781.0,2736.0,8862.7,4.209,3.239,28.7,28.7,259.0,270.5,5.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8888.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.187,8543.1,,,,,,,,,,,,,,,,,,,,,""
10435455627,"Dec 25, 2023, 5:01:39 PM",Lunch Run,Run,,2770,9.17,,,false,,,activities/10435455627.fit,,,2770.0,2701.0,9176.0,4.354,3.397,41.3,32.9,259.7,283.7,4.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,9220.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.313,8952.2,,,,,,,,,,,,,,,,,,,,,""
10431468085,"Dec 24, 2023, 5:18:50 PM",Lunch Run,Run,,1846,6.18,,,false,,,activities/10431468085.fit,,,1846.0,1846.0,6188.9,4.105,3.353,32.3,25.0,267.4,286.1,4.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6225.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.353,6024.2,,,,,,,,,,,,,,,,,,,,,""
10426121222,"Dec 23, 2023, 5:09:22 PM",Lunch Run,Run,,3035,10.15,,,false,,,activities/10426121222.fit,,,3035.0,3035.0,10155.6,4.313,3.346,36.4,28.6,267.2,285.9,4.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,10193.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.346,6235.2,,,,,,,,,,,,,,,,,,,,,""
10417073563,"Dec 21, 2023, 9:41:20 PM",Afternoon Run,Run,,2804,9.09,,,false,,,activities/10417073563.fit,,,2804.0,2771.0,9090.9,4.206,3.281,34.7,32.3,267.2,286.1,4.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,9122.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.242,8849.8,,,,,,,,,,,,,,,,,,,,,""
10412135515,"Dec 20, 2023, 9:49:54 PM",Afternoon Run,Run,,2546,8.54,,,false,,,activities/10412135515.fit,,,2546.0,2514.0,8543.5,4.914,3.398,35.3,35.3,267.2,286.1,4.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8572.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.356,6283.9,,,,,,,,,,,,,,,,,,,,,""
